deleted_path,kept_path,group_size
articles/2009/536-pg207.3_002.txt,articles/2009/535-pg207.2_013.txt,2
articles/2009/537-pg208.1_007.txt,articles/2009/536-pg207.3_004.txt,2
articles/2009/537-pg208.1_006.txt,articles/2009/536-pg207.3_008.txt,2
articles/2009/537-pg208.1_008.txt,articles/2009/536-pg207.3_010.txt,2
articles/2009/537-pg208.1_005.txt,articles/2009/536-pg207.3_011.txt,2
articles/2009/537-pg208.1_004.txt,articles/2009/537-pg208.1_002.txt,2
articles/2009/538-pg208.2_006.txt,articles/2009/538-pg208.2_002.txt,2
articles/2009/538-pg208.2_015.txt,articles/2009/538-pg208.2_008.txt,2
articles/2009/538-pg208.2_016.txt,articles/2009/538-pg208.2_013.txt,2
articles/2009/538-pg208.2_017.txt,articles/2009/538-pg208.2_014.txt,2
articles/2009/539-pg208.3_013.txt,articles/2009/539-pg208.3_003.txt,2
articles/2009/540-pg209.1_002.txt,articles/2009/539-pg208.3_010.txt,2
articles/2009/540-pg209.1_001.txt,articles/2009/539-pg208.3_011.txt,2
articles/2009/540-pg209.1_010.txt,articles/2009/540-pg209.1_007.txt,2
articles/2009/541-pg209.2_008.txt,articles/2009/541-pg209.2_003.txt,2
articles/2009/542-pg209.3_011.txt,articles/2009/542-pg209.3_003.txt,2
articles/2009/542-pg209.3_012.txt,articles/2009/542-pg209.3_004.txt,2
articles/2009/543-pg210.1_001.txt,articles/2009/542-pg209.3_005.txt,2
articles/2009/542-pg209.3_015.txt,articles/2009/542-pg209.3_007.txt,2
articles/2009/544-pg210.2_018.txt,articles/2009/544-pg210.2_009.txt,2
articles/2009/545-pg210.3_014.txt,articles/2009/545-pg210.3_009.txt,2
articles/2009/546-pg211.1_001.txt,articles/2009/545-pg210.3_010.txt,2
articles/2009/546-pg211.1_003.txt,articles/2009/545-pg210.3_011.txt,2
articles/2009/546-pg211.1_002.txt,articles/2009/545-pg210.3_012.txt,2
articles/2009/547-pg211.2_003.txt,articles/2009/546-pg211.1_011.txt,2
articles/2009/547-pg211.2_006.txt,articles/2009/546-pg211.1_016.txt,2
articles/2009/547-pg211.2_002.txt,articles/2009/546-pg211.1_017.txt,2
articles/2009/547-pg211.2_014.txt,articles/2009/547-pg211.2_008.txt,2
articles/2009/547-pg211.2_013.txt,articles/2009/547-pg211.2_010.txt,2
articles/2009/548-pg211.3_013.txt,articles/2009/548-pg211.3_007.txt,2
articles/2009/548-pg211.3_012.txt,articles/2009/548-pg211.3_011.txt,2
articles/2009/549-pg212.1_012.txt,articles/2009/549-pg212.1_009.txt,2
articles/2009/550-pg212.2_010.txt,articles/2009/550-pg212.2_005.txt,2
articles/2009/550-pg212.2_011.txt,articles/2009/550-pg212.2_007.txt,2
articles/2009/551-pg212.3_002.txt,articles/2009/550-pg212.2_013.txt,2
articles/2009/552-pg213.1_004.txt,articles/2009/551-pg212.3_013.txt,2
articles/2009/552-pg213.1_003.txt,articles/2009/552-pg213.1_002.txt,2
articles/2009/552-pg213.1_016.txt,articles/2009/552-pg213.1_010.txt,2
articles/2009/553-pg213.2_018.txt,articles/2009/553-pg213.2_007.txt,2
articles/2009/554-pg213.3_012.txt,articles/2009/554-pg213.3_008.txt,2
articles/2009/555-pg214.1_001.txt,articles/2009/554-pg213.3_010.txt,2
articles/2009/555-pg214.1_016.txt,articles/2009/555-pg214.1_010.txt,2
articles/2009/555-pg214.1_018.txt,articles/2009/555-pg214.1_011.txt,2
articles/2009/556-pg214.2_018.txt,articles/2009/556-pg214.2_015.txt,2
articles/2009/557-pg214.3_007.txt,articles/2009/557-pg214.3_003.txt,2
articles/2009/558-pg215.1_009.txt,articles/2009/558-pg215.1_003.txt,2
articles/2009/559-pg215.2_009.txt,articles/2009/558-pg215.1_018.txt,2
articles/2009/560-pg215.3_010.txt,articles/2009/559-pg215.2_015.txt,2
articles/2009/560-pg215.3_008.txt,articles/2009/560-pg215.3_002.txt,2
articles/2009/560-pg215.3_009.txt,articles/2009/560-pg215.3_006.txt,2
articles/2009/561-pg216.1_008.txt,articles/2009/561-pg216.1_007.txt,2
articles/2009/562-pg216.2_006.txt,articles/2009/561-pg216.1_018.txt,2
articles/2009/563-pg216.3_009.txt,articles/2009/562-pg216.2_018.txt,2
articles/2009/563-pg216.3_008.txt,articles/2009/563-pg216.3_002.txt,2
articles/2009/563-pg216.3_007.txt,articles/2009/563-pg216.3_003.txt,2
articles/2009/563-pg216.3_010.txt,articles/2009/563-pg216.3_006.txt,2
articles/2009/564-pg217.1_014.txt,articles/2009/564-pg217.1_004.txt,2
articles/2009/564-pg217.1_013.txt,articles/2009/564-pg217.1_005.txt,2
articles/2009/564-pg217.1_010.txt,articles/2009/564-pg217.1_006.txt,2
articles/2009/564-pg217.1_012.txt,articles/2009/564-pg217.1_008.txt,2
articles/2009/564-pg217.1_011.txt,articles/2009/564-pg217.1_009.txt,2
articles/2009/565-pg217.2_015.txt,articles/2009/565-pg217.2_012.txt,2
articles/2009/566-pg217.3_010.txt,articles/2009/566-pg217.3_007.txt,2
articles/2009/568-pg218.2_010.txt,articles/2009/568-pg218.2_004.txt,2
articles/2009/569-pg218.3_012.txt,articles/2009/569-pg218.3_006.txt,2
articles/2009/569-pg218.3_013.txt,articles/2009/569-pg218.3_011.txt,2
articles/2009/570-pg219.1_012.txt,articles/2009/570-pg219.1_010.txt,2
articles/2009/571-pg219.2_011.txt,articles/2009/571-pg219.2_009.txt,2
articles/2009/572-pg219.3_007.txt,articles/2009/572-pg219.3_004.txt,2
articles/2009/574-pg220.2_009.txt,articles/2009/574-pg220.2_003.txt,2
articles/2009/574-pg220.2_007.txt,articles/2009/574-pg220.2_004.txt,2
articles/2009/575-pg220.3_008.txt,articles/2009/574-pg220.2_015.txt,2
articles/2009/575-pg220.3_007.txt,articles/2009/575-pg220.3_006.txt,2
articles/2009/576-pg221.1_001.txt,articles/2009/575-pg220.3_012.txt,2
articles/2009/577-pg221.2_003.txt,articles/2009/576-pg221.1_017.txt,2
articles/2009/579-pg222.1_001.txt,articles/2009/578-pg221.3_006.txt,2
articles/2009/578-pg221.3_012.txt,articles/2009/578-pg221.3_008.txt,2
articles/2009/578-pg221.3_011.txt,articles/2009/578-pg221.3_009.txt,2
articles/2009/579-pg222.1_017.txt,articles/2009/579-pg222.1_012.txt,2
articles/2009/585-pg224.1_004.txt,articles/2009/584-pg223.3_007.txt,2
articles/2009/585-pg224.1_003.txt,articles/2009/584-pg223.3_011.txt,2
articles/2009/585-pg224.1_002.txt,articles/2009/584-pg223.3_013.txt,2
articles/2009/586-pg224.2_001.txt,articles/2009/585-pg224.1_008.txt,2
articles/2009/586-pg224.2_012.txt,articles/2009/586-pg224.2_010.txt,2
articles/2009/587-pg224.3_001.txt,articles/2009/586-pg224.2_018.txt,2
articles/2009/588-pg225.1_017.txt,articles/2009/588-pg225.1_014.txt,2
articles/2009/590-pg225.3_002.txt,articles/2009/589-pg225.2_013.txt,2
articles/2009/590-pg225.3_003.txt,articles/2009/589-pg225.2_015.txt,2
articles/2009/591-pg226.1_007.txt,articles/2009/591-pg226.1_004.txt,2
articles/2009/592-pg226.2_002.txt,articles/2009/591-pg226.1_013.txt,2
articles/2009/593-pg226.3_008.txt,articles/2009/593-pg226.3_005.txt,2
articles/2009/593-pg226.3_012.txt,articles/2009/593-pg226.3_007.txt,2
articles/2009/596-pg138.2_005.txt,articles/2009/595-pg138.1_015.txt,2
articles/2009/596-pg138.2_004.txt,articles/2009/595-pg138.1_016.txt,2
articles/2009/597-pg138.3_012.txt,articles/2009/597-pg138.3_011.txt,2
articles/2009/598-pg139.1_014.txt,articles/2009/598-pg139.1_010.txt,2
articles/2009/599-pg139.2_011.txt,articles/2009/599-pg139.2_003.txt,2
articles/2009/599-pg139.2_012.txt,articles/2009/599-pg139.2_004.txt,2
articles/2009/599-pg139.2_010.txt,articles/2009/599-pg139.2_005.txt,2
articles/2009/599-pg139.2_009.txt,articles/2009/599-pg139.2_008.txt,2
articles/2009/600-pg139.3_006.txt,articles/2009/600-pg139.3_004.txt,2
articles/2009/601-pg140.1_012.txt,articles/2009/601-pg140.1_008.txt,2
articles/2009/602-pg140.2_014.txt,articles/2009/602-pg140.2_003.txt,2
articles/2009/602-pg140.2_011.txt,articles/2009/602-pg140.2_005.txt,2
articles/2009/603-pg140.3_009.txt,articles/2009/603-pg140.3_004.txt,2
articles/2009/604-pg141.1_018.txt,articles/2009/604-pg141.1_014.txt,2
articles/2009/605-pg141.2_008.txt,articles/2009/605-pg141.2_007.txt,2
articles/2009/606-pg141.3_002.txt,articles/2009/605-pg141.2_012.txt,2
articles/2009/606-pg141.3_014.txt,articles/2009/606-pg141.3_012.txt,2
articles/2009/606-pg141.3_015.txt,articles/2009/606-pg141.3_013.txt,2
articles/2009/607-pg142.1_014.txt,articles/2009/607-pg142.1_009.txt,2
articles/2009/608-pg142.2_016.txt,articles/2009/608-pg142.2_009.txt,2
articles/2009/610-pg143.1_007.txt,articles/2009/610-pg143.1_002.txt,2
articles/2009/610-pg143.1_005.txt,articles/2009/610-pg143.1_004.txt,2
articles/2009/610-pg143.1_018.txt,articles/2009/610-pg143.1_014.txt,2
articles/2009/611-pg143.2_018.txt,articles/2009/611-pg143.2_006.txt,2
articles/2009/613-pg144.1_014.txt,articles/2009/613-pg144.1_005.txt,2
articles/2009/613-pg144.1_010.txt,articles/2009/613-pg144.1_007.txt,2
articles/2009/613-pg144.1_011.txt,articles/2009/613-pg144.1_008.txt,2
articles/2009/614-pg144.2_006.txt,articles/2009/614-pg144.2_005.txt,2
articles/2009/614-pg144.2_015.txt,articles/2009/614-pg144.2_012.txt,2
articles/2009/614-pg144.2_014.txt,articles/2009/614-pg144.2_013.txt,2
articles/2009/615-pg144.3_004.txt,articles/2009/614-pg144.2_016.txt,2
articles/2009/615-pg144.3_005.txt,articles/2009/615-pg144.3_002.txt,2
articles/2009/617-pg145.2_017.txt,articles/2009/617-pg145.2_006.txt,2
articles/2009/618-pg145.3_001.txt,articles/2009/617-pg145.2_008.txt,2
articles/2009/617-pg145.2_013.txt,articles/2009/617-pg145.2_010.txt,2
articles/2009/619-pg146.1_005.txt,articles/2009/618-pg145.3_012.txt,2
articles/2009/620-pg146.2_005.txt,articles/2009/619-pg146.1_006.txt,2
articles/2009/620-pg146.2_006.txt,articles/2009/620-pg146.2_004.txt,2
articles/2009/621-pg146.3_003.txt,articles/2009/620-pg146.2_019.txt,2
articles/2009/624-pg147.3_007.txt,articles/2009/624-pg147.3_003.txt,2
articles/2009/624-pg147.3_008.txt,articles/2009/624-pg147.3_004.txt,2
articles/2009/626-pg148.2_015.txt,articles/2009/626-pg148.2_013.txt,2
articles/2009/628-pg149.1_009.txt,articles/2009/627-pg148.3_012.txt,2
articles/2009/629-pg149.2_010.txt,articles/2009/629-pg149.2_004.txt,2
articles/2009/629-pg149.2_012.txt,articles/2009/629-pg149.2_005.txt,2
articles/2009/629-pg149.2_009.txt,articles/2009/629-pg149.2_007.txt,2
articles/2009/630-pg149.3_003.txt,articles/2009/629-pg149.2_018.txt,2
articles/2009/631-pg150.1_014.txt,articles/2009/631-pg150.1_011.txt,2
articles/2009/632-pg150.2_006.txt,articles/2009/631-pg150.1_016.txt,2
articles/2009/633-pg150.3_014.txt,articles/2009/633-pg150.3_008.txt,2
articles/2009/633-pg150.3_013.txt,articles/2009/633-pg150.3_011.txt,2
articles/2009/635-pg151.2_011.txt,articles/2009/635-pg151.2_006.txt,2
articles/2009/635-pg151.2_010.txt,articles/2009/635-pg151.2_007.txt,2
articles/2009/636-pg151.3_006.txt,articles/2009/636-pg151.3_004.txt,2
articles/2009/637-pg152.1_006.txt,articles/2009/637-pg152.1_001.txt,2
articles/2009/637-pg152.1_005.txt,articles/2009/637-pg152.1_003.txt,2
articles/2009/637-pg152.1_018.txt,articles/2009/637-pg152.1_014.txt,2
articles/2009/638-pg152.2_014.txt,articles/2009/638-pg152.2_011.txt,2
articles/2009/639-pg152.3_002.txt,articles/2009/638-pg152.2_017.txt,2
articles/2009/639-pg152.3_009.txt,articles/2009/639-pg152.3_006.txt,2
articles/2009/640-pg153.1_001.txt,articles/2009/639-pg152.3_011.txt,2
articles/2009/641-pg153.2_011.txt,articles/2009/641-pg153.2_006.txt,2
articles/2009/641-pg153.2_010.txt,articles/2009/641-pg153.2_007.txt,2
articles/2009/642-pg153.3_011.txt,articles/2009/642-pg153.3_005.txt,2
articles/2009/645-pg154.3_005.txt,articles/2009/644-pg154.2_017.txt,2
articles/2009/645-pg154.3_006.txt,articles/2009/645-pg154.3_002.txt,2
articles/2009/646-pg155.1_005.txt,articles/2009/646-pg155.1_002.txt,2
articles/2009/646-pg155.1_011.txt,articles/2009/646-pg155.1_007.txt,2
articles/2009/646-pg155.1_010.txt,articles/2009/646-pg155.1_008.txt,2
articles/2009/646-pg155.1_016.txt,articles/2009/646-pg155.1_012.txt,2
articles/2009/647-pg155.2_012.txt,articles/2009/647-pg155.2_011.txt,2
articles/2009/650-pg156.2_009.txt,articles/2009/650-pg156.2_002.txt,2
articles/2009/650-pg156.2_010.txt,articles/2009/650-pg156.2_003.txt,2
articles/2009/651-pg156.3_001.txt,articles/2009/650-pg156.2_014.txt,2
articles/2009/652-pg157.1_004.txt,articles/2009/651-pg156.3_011.txt,2
articles/2009/652-pg157.1_011.txt,articles/2009/652-pg157.1_007.txt,2
articles/2009/655-pg158.1_002.txt,articles/2009/654-pg157.3_012.txt,2
articles/2009/656-pg158.2_011.txt,articles/2009/656-pg158.2_005.txt,2
articles/2009/656-pg158.2_012.txt,articles/2009/656-pg158.2_006.txt,2
articles/2009/658-pg159.1_006.txt,articles/2009/658-pg159.1_002.txt,2
articles/2009/658-pg159.1_005.txt,articles/2009/658-pg159.1_003.txt,2
articles/2009/659-pg159.2_006.txt,articles/2009/659-pg159.2_003.txt,2
articles/2009/660-pg159.3_010.txt,articles/2009/660-pg159.3_009.txt,2
articles/2009/661-pg160.1_013.txt,articles/2009/661-pg160.1_008.txt,2
articles/2009/661-pg160.1_012.txt,articles/2009/661-pg160.1_010.txt,2
articles/2010/263-pg117.3_007.txt,articles/2010/263-pg117.3_005.txt,2
articles/2010/269-pg119.3_011.txt,articles/2010/269-pg119.3_010.txt,2
articles/2010/270-pg120.1_008.txt,articles/2010/270-pg120.1_006.txt,2
articles/2010/272-pg120.3_004.txt,articles/2010/271-pg120.2_018.txt,2
articles/2010/272-pg120.3_003.txt,articles/2010/271-pg120.2_019.txt,2
articles/2010/273-pg121.1_003.txt,articles/2010/272-pg120.3_008.txt,2
articles/2010/274-pg121.2_001.txt,articles/2010/273-pg121.1_017.txt,3
articles/2010/274-pg121.2_002.txt,articles/2010/273-pg121.1_017.txt,3
articles/2010/274-pg121.2_016.txt,articles/2010/274-pg121.2_011.txt,2
articles/2010/278-pg122.3_006.txt,articles/2010/278-pg122.3_002.txt,2
articles/2010/279-pg123.1_012.txt,articles/2010/279-pg123.1_008.txt,2
articles/2010/281-pg123.3_005.txt,articles/2010/280-pg123.2_016.txt,2
articles/2010/281-pg123.3_006.txt,articles/2010/280-pg123.2_017.txt,2
articles/2010/281-pg123.3_001.txt,articles/2010/280-pg123.2_018.txt,2
articles/2010/281-pg123.3_012.txt,articles/2010/281-pg123.3_008.txt,2
articles/2010/281-pg123.3_011.txt,articles/2010/281-pg123.3_009.txt,2
articles/2010/282-pg124.1_006.txt,articles/2010/282-pg124.1_004.txt,2
articles/2010/283-pg124.2_007.txt,articles/2010/283-pg124.2_006.txt,2
articles/2010/284-pg124.3_013.txt,articles/2010/284-pg124.3_010.txt,2
articles/2010/285-pg125.1_004.txt,articles/2010/285-pg125.1_003.txt,2
articles/2010/286-pg125.2_005.txt,articles/2010/286-pg125.2_003.txt,2
articles/2010/286-pg125.2_016.txt,articles/2010/286-pg125.2_014.txt,2
articles/2010/288-pg126.1_011.txt,articles/2010/288-pg126.1_008.txt,2
articles/2010/289-pg126.2_001.txt,articles/2010/288-pg126.1_014.txt,2
articles/2010/289-pg126.2_009.txt,articles/2010/289-pg126.2_003.txt,2
articles/2010/289-pg126.2_016.txt,articles/2010/289-pg126.2_014.txt,2
articles/2010/290-pg126.3_012.txt,articles/2010/290-pg126.3_009.txt,2
articles/2010/292-pg127.2_015.txt,articles/2010/292-pg127.2_012.txt,2
articles/2010/293-pg127.3_002.txt,articles/2010/292-pg127.2_017.txt,2
articles/2010/295-pg128.2_007.txt,articles/2010/295-pg128.2_005.txt,2
articles/2010/296-pg128.3_006.txt,articles/2010/296-pg128.3_004.txt,2
articles/2010/296-pg128.3_007.txt,articles/2010/296-pg128.3_005.txt,2
articles/2010/297-pg129.1_001.txt,articles/2010/296-pg128.3_012.txt,2
articles/2010/297-pg129.1_006.txt,articles/2010/297-pg129.1_005.txt,2
articles/2010/297-pg129.1_018.txt,articles/2010/297-pg129.1_014.txt,2
articles/2010/297-pg129.1_017.txt,articles/2010/297-pg129.1_015.txt,2
articles/2010/298-pg129.2_018.txt,articles/2010/298-pg129.2_015.txt,2
articles/2010/299-pg129.3_006.txt,articles/2010/299-pg129.3_005.txt,2
articles/2010/301-pg130.2_004.txt,articles/2010/300-pg130.1_017.txt,2
articles/2010/302-pg130.3_007.txt,articles/2010/302-pg130.3_006.txt,2
articles/2010/304-pg42.1_006.txt,articles/2010/304-pg42.1_005.txt,2
articles/2010/307-pg43.1_002.txt,articles/2010/306-pg42.3_008.txt,2
articles/2010/307-pg43.1_011.txt,articles/2010/307-pg43.1_007.txt,2
articles/2010/307-pg43.1_012.txt,articles/2010/307-pg43.1_008.txt,2
articles/2010/311-pg44.2_014.txt,articles/2010/311-pg44.2_010.txt,2
articles/2010/312-pg44.3_002.txt,articles/2010/311-pg44.2_017.txt,2
articles/2010/312-pg44.3_009.txt,articles/2010/312-pg44.3_005.txt,2
articles/2010/313-pg45.1_012.txt,articles/2010/313-pg45.1_009.txt,2
articles/2010/316-pg46.1_001.txt,articles/2010/315-pg45.3_011.txt,2
articles/2010/316-pg46.1_010.txt,articles/2010/316-pg46.1_008.txt,2
articles/2010/316-pg46.1_018.txt,articles/2010/316-pg46.1_015.txt,2
articles/2010/321-pg47.3_006.txt,articles/2010/321-pg47.3_001.txt,2
articles/2010/321-pg47.3_005.txt,articles/2010/321-pg47.3_004.txt,2
articles/2010/322-pg48.1_009.txt,articles/2010/322-pg48.1_005.txt,2
articles/2010/322-pg48.1_010.txt,articles/2010/322-pg48.1_007.txt,2
articles/2010/323-pg48.2_005.txt,articles/2010/323-pg48.2_002.txt,2
articles/2010/326-pg49.2_001.txt,articles/2010/325-pg49.1_015.txt,2
articles/2010/327-pg49.3_008.txt,articles/2010/327-pg49.3_006.txt,2
articles/2010/328-pg50.1_005.txt,articles/2010/328-pg50.1_001.txt,2
articles/2010/328-pg50.1_004.txt,articles/2010/328-pg50.1_002.txt,2
articles/2010/328-pg50.1_009.txt,articles/2010/328-pg50.1_008.txt,2
articles/2010/328-pg50.1_014.txt,articles/2010/328-pg50.1_010.txt,2
articles/2010/331-pg51.1_009.txt,articles/2010/331-pg51.1_006.txt,2
articles/2010/335-pg52.2_001.txt,articles/2010/334-pg52.1_015.txt,2
articles/2010/336-pg52.3_010.txt,articles/2010/336-pg52.3_005.txt,2
articles/2010/337-pg53.1_015.txt,articles/2010/337-pg53.1_005.txt,2
articles/2010/337-pg53.1_013.txt,articles/2010/337-pg53.1_006.txt,2
articles/2010/340-pg54.1_014.txt,articles/2010/340-pg54.1_010.txt,2
articles/2010/340-pg54.1_017.txt,articles/2010/340-pg54.1_015.txt,2
articles/2010/341-pg54.2_004.txt,articles/2010/341-pg54.2_001.txt,2
articles/2010/341-pg54.2_014.txt,articles/2010/341-pg54.2_011.txt,2
articles/2010/342-pg54.3_010.txt,articles/2010/342-pg54.3_006.txt,2
articles/2010/347-pg145.1_017.txt,articles/2010/347-pg145.1_013.txt,2
articles/2010/347-pg145.1_016.txt,articles/2010/347-pg145.1_014.txt,2
articles/2010/353-pg147.1_012.txt,articles/2010/353-pg147.1_009.txt,2
articles/2010/353-pg147.1_014.txt,articles/2010/353-pg147.1_010.txt,2
articles/2010/354-pg147.2_004.txt,articles/2010/354-pg147.2_002.txt,2
articles/2010/356-pg148.1_008.txt,articles/2010/356-pg148.1_001.txt,2
articles/2010/356-pg148.1_007.txt,articles/2010/356-pg148.1_002.txt,2
articles/2010/356-pg148.1_006.txt,articles/2010/356-pg148.1_003.txt,2
articles/2010/357-pg148.2_006.txt,articles/2010/357-pg148.2_004.txt,2
articles/2010/359-pg149.1_005.txt,articles/2010/358-pg148.3_012.txt,2
articles/2010/359-pg149.1_003.txt,articles/2010/358-pg148.3_013.txt,2
articles/2010/360-pg149.2_003.txt,articles/2010/359-pg149.1_019.txt,2
articles/2010/360-pg149.2_017.txt,articles/2010/360-pg149.2_008.txt,2
articles/2010/360-pg149.2_015.txt,articles/2010/360-pg149.2_012.txt,2
articles/2010/362-pg150.1_005.txt,articles/2010/362-pg150.1_001.txt,2
articles/2010/362-pg150.1_006.txt,articles/2010/362-pg150.1_003.txt,2
articles/2010/363-pg150.2_014.txt,articles/2010/363-pg150.2_007.txt,2
articles/2010/363-pg150.2_017.txt,articles/2010/363-pg150.2_008.txt,2
articles/2010/363-pg150.2_015.txt,articles/2010/363-pg150.2_010.txt,2
articles/2010/363-pg150.2_016.txt,articles/2010/363-pg150.2_011.txt,2
articles/2010/365-pg151.1_008.txt,articles/2010/365-pg151.1_002.txt,2
articles/2010/365-pg151.1_007.txt,articles/2010/365-pg151.1_003.txt,2
articles/2010/366-pg151.2_006.txt,articles/2010/366-pg151.2_004.txt,2
articles/2010/366-pg151.2_013.txt,articles/2010/366-pg151.2_009.txt,2
articles/2010/366-pg151.2_018.txt,articles/2010/366-pg151.2_014.txt,2
articles/2010/367-pg151.3_010.txt,articles/2010/367-pg151.3_007.txt,2
articles/2010/368-pg152.1_007.txt,articles/2010/368-pg152.1_006.txt,3
articles/2010/368-pg152.1_009.txt,articles/2010/368-pg152.1_006.txt,3
articles/2010/369-pg152.2_005.txt,articles/2010/368-pg152.1_016.txt,2
articles/2010/369-pg152.2_006.txt,articles/2010/369-pg152.2_002.txt,2
articles/2010/371-pg153.1_005.txt,articles/2010/371-pg153.1_003.txt,2
articles/2010/376-pg154.3_001.txt,articles/2010/375-pg154.2_019.txt,2
articles/2010/377-pg155.1_005.txt,articles/2010/376-pg154.3_011.txt,2
articles/2010/378-pg155.2_003.txt,articles/2010/378-pg155.2_002.txt,2
articles/2010/380-pg156.1_016.txt,articles/2010/380-pg156.1_009.txt,2
articles/2010/381-pg156.2_015.txt,articles/2010/381-pg156.2_010.txt,2
articles/2010/382-pg156.3_004.txt,articles/2010/382-pg156.3_001.txt,2
articles/2010/382-pg156.3_010.txt,articles/2010/382-pg156.3_009.txt,2
articles/2010/383-pg157.1_006.txt,articles/2010/383-pg157.1_002.txt,2
articles/2010/384-pg157.2_005.txt,articles/2010/383-pg157.1_014.txt,2
articles/2010/384-pg157.2_004.txt,articles/2010/383-pg157.1_019.txt,2
articles/2010/385-pg157.3_004.txt,articles/2010/384-pg157.2_016.txt,2
articles/2010/386-pg158.1_006.txt,articles/2010/386-pg158.1_003.txt,2
articles/2010/386-pg158.1_015.txt,articles/2010/386-pg158.1_013.txt,2
articles/2010/390-pg159.2_002.txt,articles/2010/389-pg159.1_014.txt,2
articles/2010/390-pg159.2_001.txt,articles/2010/389-pg159.1_015.txt,2
articles/2010/390-pg159.2_016.txt,articles/2010/390-pg159.2_012.txt,2
articles/2010/390-pg159.2_017.txt,articles/2010/390-pg159.2_013.txt,2
articles/2010/391-pg159.3_004.txt,articles/2010/391-pg159.3_002.txt,2
articles/2010/392-pg160.1_002.txt,articles/2010/391-pg159.3_007.txt,2
articles/2010/392-pg160.1_001.txt,articles/2010/391-pg159.3_008.txt,2
articles/2010/391-pg159.3_011.txt,articles/2010/391-pg159.3_010.txt,2
articles/2010/392-pg160.1_016.txt,articles/2010/392-pg160.1_009.txt,2
articles/2010/393-pg160.2_016.txt,articles/2010/393-pg160.2_010.txt,2
articles/2010/394-pg160.3_014.txt,articles/2010/394-pg160.3_005.txt,3
articles/2010/395-pg71.3_009.txt,articles/2010/394-pg160.3_005.txt,3
articles/2010/395-pg71.3_001.txt,articles/2010/394-pg160.3_006.txt,2
articles/2010/395-pg71.3_002.txt,articles/2010/394-pg160.3_007.txt,2
articles/2010/395-pg71.3_003.txt,articles/2010/394-pg160.3_008.txt,2
articles/2010/395-pg71.3_004.txt,articles/2010/394-pg160.3_009.txt,2
articles/2010/395-pg71.3_005.txt,articles/2010/394-pg160.3_010.txt,2
articles/2010/394-pg160.3_013.txt,articles/2010/394-pg160.3_011.txt,4
articles/2010/395-pg71.3_006.txt,articles/2010/394-pg160.3_011.txt,4
articles/2010/395-pg71.3_008.txt,articles/2010/394-pg160.3_011.txt,4
articles/2010/395-pg71.3_007.txt,articles/2010/394-pg160.3_012.txt,2
articles/2010/396-pg72.1_010.txt,articles/2010/396-pg72.1_001.txt,2
articles/2010/396-pg72.1_011.txt,articles/2010/396-pg72.1_004.txt,2
articles/2010/396-pg72.1_009.txt,articles/2010/396-pg72.1_006.txt,2
articles/2010/397-pg72.2_007.txt,articles/2010/397-pg72.2_003.txt,2
articles/2010/397-pg72.2_011.txt,articles/2010/397-pg72.2_009.txt,2
articles/2010/397-pg72.2_018.txt,articles/2010/397-pg72.2_014.txt,2
articles/2010/399-pg73.1_002.txt,articles/2010/398-pg72.3_009.txt,2
articles/2010/399-pg73.1_001.txt,articles/2010/398-pg72.3_011.txt,2
articles/2010/399-pg73.1_018.txt,articles/2010/399-pg73.1_008.txt,2
articles/2010/399-pg73.1_017.txt,articles/2010/399-pg73.1_014.txt,2
articles/2010/400-pg73.2_016.txt,articles/2010/400-pg73.2_012.txt,2
articles/2010/400-pg73.2_017.txt,articles/2010/400-pg73.2_015.txt,2
articles/2010/401-pg73.3_012.txt,articles/2010/401-pg73.3_010.txt,2
articles/2010/402-pg74.1_016.txt,articles/2010/402-pg74.1_013.txt,2
articles/2010/403-pg74.2_010.txt,articles/2010/403-pg74.2_008.txt,2
articles/2010/404-pg74.3_012.txt,articles/2010/404-pg74.3_007.txt,2
articles/2010/405-pg75.1_009.txt,articles/2010/405-pg75.1_007.txt,2
articles/2010/406-pg75.2_015.txt,articles/2010/406-pg75.2_011.txt,2
articles/2010/408-pg76.1_003.txt,articles/2010/408-pg76.1_001.txt,2
articles/2010/409-pg76.2_013.txt,articles/2010/409-pg76.2_004.txt,2
articles/2010/409-pg76.2_011.txt,articles/2010/409-pg76.2_005.txt,2
articles/2010/409-pg76.2_012.txt,articles/2010/409-pg76.2_006.txt,2
articles/2010/409-pg76.2_010.txt,articles/2010/409-pg76.2_009.txt,2
articles/2010/411-pg77.1_011.txt,articles/2010/411-pg77.1_009.txt,2
articles/2010/413-pg77.3_003.txt,articles/2010/412-pg77.2_016.txt,2
articles/2010/414-pg78.1_010.txt,articles/2010/414-pg78.1_005.txt,2
articles/2010/415-pg78.2_001.txt,articles/2010/414-pg78.1_018.txt,2
articles/2010/415-pg78.2_016.txt,articles/2010/415-pg78.2_013.txt,2
articles/2010/415-pg78.2_017.txt,articles/2010/415-pg78.2_014.txt,2
articles/2010/415-pg78.2_018.txt,articles/2010/415-pg78.2_015.txt,2
articles/2010/417-pg79.1_016.txt,articles/2010/417-pg79.1_012.txt,2
articles/2011/169-pg56.2_004.txt,articles/2011/169-pg56.2_003.txt,2
articles/2011/169-pg56.2_009.txt,articles/2011/169-pg56.2_008.txt,2
articles/2011/170-pg56.3_002.txt,articles/2011/169-pg56.2_015.txt,2
articles/2011/170-pg56.3_004.txt,articles/2011/169-pg56.2_017.txt,2
